label,text,label_num,text_clean,text_length,word_count
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,0,hi its kate how is your evening i hope i can see you tomorrow for a bit but i have to bloody babyjontet txt back if u can xxx,131,30
ham,"Found it, ENC  &lt;#&gt; , where you at?",0,found it enc ltgt where you at,40,8
ham,I sent you  &lt;#&gt;  bucks,0,i sent you ltgt bucks,28,5
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,0,hello darlin ive finished college now so txt me when u finish if u can love kate xxx,84,18
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0,your account has been refilled successfully by inr ltdecimalgt your keralacircle prepaid account balance is rs ltdecimalgt your transaction id is kr ltgt,174,26
ham,Goodmorning sleeping ga.,0,goodmorning sleeping ga,24,3
ham,U call me alter at 11 ok.,0,u call me alter at ok,25,7
ham,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,0,ü say until like dat i dun buy ericsson oso cannot oredi lar,63,13
ham,"Aight yo, dats straight dogg",0,aight yo dats straight dogg,28,5
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,0,you please give us connection today itself before ltdecimalgt or refund the bill,86,13
ham,Both :) i shoot big loads so get ready!,0,both i shoot big loads so get ready,39,9
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",0,whats up bruv hope you had a great break do have a rewarding semester,73,14
ham,Home so we can always chat,0,home so we can always chat,26,6
ham,K:)k:)good:)study well.,0,kkgoodstudy well,23,2
ham,Yup... How ü noe leh...,0,yup how ü noe leh,23,5
ham,Sounds great! Are you home now?,0,sounds great are you home now,31,6
ham,Finally the match heading towards draw as your prediction.,0,finally the match heading towards draw as your prediction,58,9
ham,Tired. I haven't slept well the past few nights.,0,tired i havent slept well the past few nights,48,9
ham,Easy ah?sen got selected means its good..,0,easy ahsen got selected means its good,41,7
ham,I have to take exam with march 3,0,i have to take exam with march,32,8
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,0,yeah you should i think you can use your gt atm now to register not sure but if theres anyway i can help let me know but when you do be sure you are ready,159,35
ham,Ok no prob. Take ur time.,0,ok no prob take ur time,25,6
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0,there is os called ubandu which will run without installing in hard diskyou can use that os to copy the important files in system and give it to repair shop,161,30
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,0,u say leh of course nothing happen lar not say v romantic jus a bit only lor i thk e nite scenery not so nice leh,119,26
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",1,new mobiles from must go txt nokia to no collect yours todayfrom only wwwtcbiz optout gbpmtmsg,142,21
ham,Would really appreciate if you call me. Just need someone to talk to.,0,would really appreciate if you call me just need someone to talk to,69,13
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",1,will u meet ur dream partner soon is ur career off a flyng start find out free txt horo followed by ur star sign e g horo aries,137,30
ham,Hey company elama po mudyadhu.,0,hey company elama po mudyadhu,30,5
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",0,life is more strict than teacher bcoz teacher teaches lesson amp then conducts exam but life first conducts exam amp then teaches lessons happy morning,165,27
ham,Dear good morning now only i am up,0,dear good morning now only i am up,34,8
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0,get down in gandhipuram and walk to cross cut road right side ltgt street road and turn at first right,109,20
ham,Dear we are going to our rubber place,0,dear we are going to our rubber place,37,8
ham,"Sorry battery died, yeah I'm here",0,sorry battery died yeah im here,33,6
ham,Yes:)here tv is always available in work place..,0,yeshere tv is always available in work place,48,8
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,1,text meet someone sexy today u can find a date or even flirt its up to u join just p reply with name age eg sam msg recdthirtyeight pence,157,34
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,0,i have printed it oh so ltgt come upstairs,50,9
ham,Or ill be a little closer like at the bus stop on the same street,0,or ill be a little closer like at the bus stop on the same street,65,15
ham,Where are you?when wil you reach here?,0,where are youwhen wil you reach here,38,7
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0,new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say im always correct,145,27
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,1,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on,145,25
ham,Tomarrow final hearing on my laptop case so i cant.,0,tomarrow final hearing on my laptop case so i cant,51,10
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,0,pleassssssseeeeee tel me v avent done sportsx,45,7
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",0,okay no no just shining on that was meant to be signing but that sounds better,83,16
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",0,although i told u dat im into baig face watches now but i really like e watch u gave cos its fr u thanx everything dat uve done today im touched,155,32
ham,U don't remember that old commercial?,0,u dont remember that old commercial,37,6
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,0,too late i said i have the website i didnt i have or dont have the slippers,78,17
ham,I asked you to call him now ok,0,i asked you to call him now ok,30,8
ham,Kallis wont bat in 2nd innings.,0,kallis wont bat in nd innings,31,6
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0,it didnt work again oh ok goodnight then ill fix and have it ready by the time you wake up you are very dearly missed have a good night sleep,146,30
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,congratulations ur awarded of cd vouchers or gift guaranteed free entry wkly draw txt music to tncs wwwldewcomwinppmxage,150,23
ham,Ranjith cal drpd Deeraj and deepak 5min hold,0,ranjith cal drpd deeraj and deepak min hold,44,8
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0,wen ur lovable bcums angry wid u dnt take it seriously coz being angry is d most childish n true way of showing deep affection care n luv kettoda manda have nice day da,179,34
ham,What you doing?how are you?,0,what you doinghow are you,27,5
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",0,ups which is days also and the shipping company that takes wks the other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff,179,37
ham,"I'm back, lemme know when you're ready",0,im back lemme know when youre ready,38,7
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out,0,dont necessarily expect it to be done before you get back though because im just now headin out,97,18
ham,Mmm so yummy babe ... Nice jolt to the suzy,0,mmm so yummy babe nice jolt to the suzy,43,10
ham,Where are you lover ? I need you ...,0,where are you lover i need you,36,9
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1,we tried to contact you re your reply to our offer of a video handset anytime networks mins unlimited text camcorder reply or call now,154,27
ham,I‘m parked next to a MINI!!!! When are you coming in today do you think?,0,im parked next to a mini when are you coming in today do you think,72,15
